dim,f,p
14465,92.13371622477139,2.200975402645733e-39
3786,92.13339204749477,2.2016417378220037e-39
13072,92.12067062229971,2.227950212822535e-39
17102,92.11977071176072,2.229823139235522e-39
18081,92.11977071176072,2.229823139235522e-39
22823,92.11875008458904,2.2319492124667684e-39
22206,92.11875008458904,2.2319492124667684e-39
6566,92.11466859753854,2.2404716745779795e-39
6155,92.11466859753854,2.2404716745779795e-39
27696,92.10616464089622,2.2583333588220317e-39
26772,92.10616464089622,2.2583333588220317e-39
13065,92.08132135746304,2.3113345766008357e-39
8537,92.0805880815401,2.31291773588435e-39
23372,92.07909458588021,2.3161455836565233e-39
24083,92.07909458588021,2.3161455836565233e-39
6052,92.0735679607185,2.3281293710263488e-39
5082,92.06678187813245,2.34292904109085e-39
11081,92.04541888220704,2.390136839690675e-39
11898,92.04541888220704,2.390136839690675e-39
3833,92.04366664976278,2.3940508943577046e-39
25292,92.0407567203911,2.4005651349617754e-39
26177,92.0407567203911,2.4005651349617754e-39
4539,92.03891799234816,2.404690500274181e-39
2814,92.03412951990668,2.4154672321205733e-39
5192,92.01536528709825,2.4581650514424357e-39
8080,92.00691749985403,2.4776336927594785e-39
23137,92.00484438371767,2.4824348983924986e-39
22568,92.00484438371767,2.4824348983924986e-39
14394,92.00021872559954,2.4931812215495636e-39
7656,91.98028555787387,2.5400250650319107e-39
6469,91.97858482872664,2.5440624063429364e-39
27066,91.9754558656842,2.5515069998358547e-39
27843,91.9754558656842,2.5515069998358547e-39
2110,91.95926669695359,2.5903747607367205e-39
626,91.95078728777104,2.610968435323452e-39
8507,91.94695404410321,2.620331813073876e-39
7895,91.94695404410321,2.620331813073876e-39
10643,91.94347013327915,2.6288710306571984e-39
11391,91.93974747507684,2.6380262082567536e-39
13304,91.93372019808676,2.6529168638173778e-39
759,91.91699490185377,2.6946794982967938e-39
14121,91.90764095606843,2.7183222819559756e-39
14001,91.90764095606843,2.7183222819559756e-39
19109,91.90718443977384,2.719481458781305e-39
19006,91.90718443977384,2.719481458781305e-39
15328,91.90105563184636,2.7350915880632215e-39
25455,91.87228208656441,2.809585340751605e-39
24705,91.87228208656441,2.809585340751605e-39
6313,91.8665413782773,2.8246890698367117e-39
6719,91.8665413782773,2.8246890698367117e-39
4702,91.85812824097921,2.846970850170083e-39
1767,91.85035240111097,2.8677211665169637e-39
20960,91.84400728090795,2.884765613317003e-39
20549,91.84400728090795,2.884765613317003e-39
11568,91.8327583317648,2.9152324421488354e-39
21686,91.82993267089314,2.9229359769553123e-39
21202,91.82993267089314,2.9229359769553123e-39
6866,91.81916848665624,2.9524692141851204e-39
3467,91.8166117839997,2.9595277083952896e-39
19431,91.81615196613241,2.960798955055003e-39
19222,91.81615196613241,2.960798955055003e-39
8093,91.79893243573864,3.008800834146525e-39
8691,91.79893243573864,3.008800834146525e-39
26296,91.79491589954579,3.020109057157718e-39
27172,91.79491589954579,3.020109057157718e-39
844,91.77518517346438,3.0762799796137054e-39
1971,91.77116537714852,3.087851415149757e-39
12662,91.74224033926981,3.1724098512228686e-39
16498,91.74075417596197,3.17681650556838e-39
6524,91.73308188305927,3.1996634146547546e-39
2508,91.72463383883647,3.225010655107707e-39
9952,91.7213801642692,3.2348263901731805e-39
9242,91.7213801642692,3.2348263901731805e-39
2935,91.71608218637897,3.250873429691053e-39
16747,91.71489950173505,3.254466525067258e-39
4874,91.6886731667867,3.335173617496508e-39
4975,91.6886731667867,3.335173617496508e-39
15560,91.6683567681182,3.399068162924954e-39
15746,91.6683567681182,3.399068162924954e-39
9643,91.66338835130276,3.4148792363604243e-39
3798,91.66042838944256,3.424333735796328e-39
7661,91.65601156128204,3.4384903853870984e-39
2755,91.61795300135103,3.562926638060827e-39
5369,91.61563696276531,3.570643010743802e-39
4537,91.61323342802474,3.578668580095277e-39
17053,91.61295900792086,3.5795860353403824e-39
18113,91.61295900792086,3.5795860353403824e-39
22618,91.61082614007326,3.5867247766321206e-39
21997,91.61082614007326,3.5867247766321206e-39
3885,91.59121227099892,3.6530443058483796e-39
2936,91.57497730563922,3.7088662264464365e-39
13760,91.55979900044667,3.761826839417362e-39
12847,91.55979900044667,3.761826839417362e-39
15751,91.5538262050291,3.782874215285229e-39
10920,91.54218188822183,3.824246758026481e-39
11917,91.5291979634079,3.8709131607603344e-39
7504,91.50012332297129,3.977489676864921e-39
7017,91.50012332297129,3.977489676864921e-39
16119,91.48685667040752,4.0270910360271265e-39
16656,91.48685667040752,4.0270910360271265e-39
13078,91.44806880370434,4.175690362491721e-39
1080,91.44186263662876,4.1999707546652796e-39
12426,91.44110229923311,4.2029551222010617e-39
21922,91.43264292492913,4.236302146808425e-39
21419,91.43264292492913,4.236302146808425e-39
9324,91.43078019890902,4.243680549132198e-39
4626,91.42607126882187,4.2623903887137385e-39
3616,91.42607126882187,4.2623903887137385e-39
1657,91.40486207394521,4.347688750028281e-39
1400,91.3800956377634,4.449458037678036e-39
21126,91.35949677152372,4.535915782876773e-39
21596,91.35949677152372,4.535915782876773e-39
9125,91.34793922535155,4.585159442425805e-39
22561,91.33491765977432,4.641282172513224e-39
23165,91.33491765977432,4.641282172513224e-39
11860,91.3046525146731,4.774394671800512e-39
9475,91.30235302633281,4.7846631169652145e-39
10196,91.30235302633281,4.7846631169652145e-39
4038,91.30015990885605,4.794477150436173e-39
9212,91.2935395829805,4.824224966904906e-39
873,91.28524149637025,4.8617726472574845e-39
11103,91.28247475277767,4.874356675954739e-39
4682,91.26977077735211,4.932558160504893e-39
3670,91.26977077735211,4.932558160504893e-39
8429,91.2691207820845,4.935554655013419e-39
7808,91.2691207820845,4.935554655013419e-39
15832,91.2378088581086,5.082081851730333e-39
11351,91.23079514139815,5.115495496831862e-39
10533,91.23079514139815,5.115495496831862e-39
2108,91.23007300960181,5.1189482225814274e-39
19260,91.22718225365921,5.1327931524140394e-39
19466,91.22718225365921,5.1327931524140394e-39
1711,91.21790175738113,5.1774947586707965e-39
3244,91.21229722860265,5.2046787093814255e-39
9814,91.19710253377464,5.2790990968967146e-39
18395,91.18212066230855,5.353519731138175e-39
17238,91.18212066230855,5.353519731138175e-39
3749,91.1742127020253,5.3932239923920454e-39
4760,91.1742127020253,5.3932239923920454e-39
4508,91.17417616629422,5.393408113097646e-39
7652,91.16871890235731,5.420980592243726e-39
2126,91.15340245566948,5.4991218492606286e-39
21969,91.14380023721093,5.5486841744400125e-39
21463,91.14380023721093,5.5486841744400125e-39
3855,91.14303746722236,5.5526403628038804e-39
26405,91.12880778095989,5.6269638849607364e-39
27330,91.12880778095989,5.6269638849607364e-39
450,91.12590743527426,5.6422344857702796e-39
15620,91.10360604184338,5.761047409883874e-39
6065,91.09719846593575,5.795645175357561e-39
6465,91.09719846593575,5.795645175357561e-39
5254,91.09334919299532,5.816529258784293e-39
11381,91.05451740628257,6.03146813454358e-39
2119,91.04714648553104,6.073155922424381e-39
27422,91.02493264498675,6.200543085779732e-39
26576,91.02493264498675,6.200543085779732e-39
16121,91.02364308932326,6.208019740768709e-39
10405,91.01265379791919,6.272101201348576e-39
4996,91.0049449194558,6.317448369320731e-39
11218,91.00112485378821,6.340041187315122e-39
12280,91.00005183030116,6.346401848885881e-39
8292,90.98928196934772,6.410598158083348e-39
6039,90.98230997711659,6.452502485320518e-39
6427,90.98230997711659,6.452502485320518e-39
372,90.98121596367166,6.459102759371215e-39
14898,90.98112374797995,6.459659412974642e-39
12214,90.98026367096878,6.464853520587509e-39
13138,90.98026367096878,6.464853520587509e-39
13931,90.98025569392762,6.464901714447186e-39
7898,90.97319476842695,6.507702120666432e-39
13197,90.97020827535373,6.525890232486821e-39
3614,90.95085171923631,6.645013768601136e-39
4624,90.95085171923631,6.645013768601136e-39
2741,90.94654333128791,6.671823022954945e-39
4291,90.94469374646287,6.683365381722149e-39
21985,90.93518912627849,6.742995049817557e-39
22584,90.93518912627849,6.742995049817557e-39
18726,90.91403987530087,6.877597768787476e-39
17972,90.91403987530087,6.877597768787476e-39
8223,90.89917526564888,6.973808382922309e-39
2387,90.88864268685013,7.042794315769098e-39
1758,90.88390660521884,7.074036733966089e-39
2071,90.88390660521884,7.074036733966089e-39
2539,90.87344575413508,7.14353602093912e-39
15291,90.84909111500684,7.308001124430657e-39
10766,90.84325558070779,7.347967573817576e-39
11530,90.84325558070779,7.347967573817576e-39
14706,90.83097311622257,7.432803962458481e-39
4718,90.80729701673444,7.599113346156825e-39
3742,90.80729701673444,7.599113346156825e-39
12976,90.80369571843484,7.624734419686983e-39
4014,90.79855482727864,7.661458631564166e-39
24975,90.78279094469681,7.775175999265385e-39
25452,90.78279094469681,7.775175999265385e-39
7145,90.76913366581607,7.875061546058893e-39
5801,90.76745392385895,7.88743506767745e-39
9744,90.76239264101488,7.924835871229587e-39
18822,90.73987419442689,8.09340122325421e-39
17842,90.73987419442689,8.09340122325421e-39
4786,90.73048773021631,8.16472031341179e-39
3995,90.70650759465794,8.349792268645654e-39
11372,90.70398592187641,8.369496153592646e-39
8075,90.69937874177414,8.405616059507406e-39
1410,90.69174878599839,8.465777705817174e-39
21687,90.68729102829808,8.50112603465332e-39
21203,90.68729102829808,8.50112603465332e-39
4534,90.68231216258945,8.54078119960024e-39
3140,90.68084470647595,8.552504328591976e-39
10287,90.67530879211914,8.59687447118058e-39
14209,90.66428160109113,8.685944637626675e-39
13971,90.66428160109113,8.685944637626675e-39
14091,90.66428160109113,8.685944637626675e-39
356,90.66115596452012,8.711358984452944e-39
16439,90.65640690879833,8.750115751424656e-39
15439,90.64583617004305,8.837003587502616e-39
9858,90.62806843904116,8.984998014056152e-39
8689,90.62760302893422,8.988907755235175e-39
10717,90.62650745409911,8.998118003887788e-39
11578,90.62650745409911,8.998118003887788e-39
5040,90.61884323652829,9.062814011764554e-39
5244,90.61884323652829,9.062814011764554e-39
8514,90.61539143948146,9.092103531611488e-39
16778,90.60456867673122,9.184553447815578e-39
2730,90.59280069556159,9.28614550943346e-39
12125,90.58765705139074,9.330902657428442e-39
23942,90.58577967123061,9.347292305048037e-39
23524,90.58577967123061,9.347292305048037e-39
10586,90.58483308586933,9.355566977332895e-39
566,90.57201339418813,9.468356229804707e-39
12756,90.5680060148286,9.503892068700671e-39
12330,90.55978613810298,9.577200875261664e-39
27064,90.55909369795917,9.583402172156845e-39
27924,90.55909369795917,9.583402172156845e-39
23803,90.55835810606305,9.589994325843894e-39
24568,90.55835810606305,9.589994325843894e-39
9098,90.55726139312308,9.599831165508298e-39
13134,90.55507342603597,9.619486061035426e-39
12196,90.55507342603597,9.619486061035426e-39
1135,90.55398042459062,9.629319765544497e-39
512,90.54536811679637,9.707157238735788e-39
4700,90.5383715145889,9.770855400484712e-39
3686,90.5383715145889,9.770855400484712e-39
11533,90.5315874878364,9.833017654496787e-39
10728,90.5315874878364,9.833017654496787e-39
1249,90.52444732703559,9.898870717877441e-39
15911,90.4950326851286,1.0174846305178914e-38
16419,90.4950326851286,1.0174846305178914e-38
15648,90.4950326851286,1.0174846305178914e-38
2415,90.4856440728469,1.0264543586107395e-38
14481,90.4627942338538,1.0486167895693939e-38
10904,90.4480748061237,1.0631463651231311e-38
27984,90.43890294116945,1.072301639708018e-38
10234,90.43669224318164,1.0745201140508601e-38
11758,90.43218754790067,1.0790548811626361e-38
10515,90.41554549907273,1.0959747395820047e-38
18578,90.40814438555682,1.103584452323022e-38
17609,90.40814438555682,1.103584452323022e-38
23772,90.40022858129701,1.1117818931351256e-38
24498,90.40022858129701,1.1117818931351256e-38
15407,90.3921852918754,1.1201737753653846e-38
18295,90.38095476249997,1.1319971859881698e-38
17280,90.38095476249997,1.1319971859881698e-38
8316,90.37609661143662,1.137150430065389e-38
15801,90.35577965284253,1.1589571071772561e-38
12147,90.33017100867512,1.1870406728624363e-38
16619,90.3289686726972,1.188375818275578e-38
9308,90.32725782224395,1.1902782395776785e-38
10009,90.32725782224395,1.1902782395776785e-38
3472,90.31827917443744,1.200312346429725e-38
13340,90.31706043953848,1.2016808555607667e-38
15438,90.30604930742682,1.2141161828227644e-38
19176,90.29232490493311,1.2297961669059273e-38
19068,90.29232490493311,1.2297961669059273e-38
25699,90.25613685107875,1.272119193700482e-38
24976,90.25613685107875,1.272119193700482e-38
4046,90.25418023471467,1.274448609825226e-38
27521,90.25275521542926,1.2761478283276684e-38
26551,90.25275521542926,1.2761478283276684e-38
11264,90.24654862196515,1.2835751638907787e-38
3651,90.24412116648068,1.2864918176430036e-38
6948,90.2371267318244,1.2949329626816676e-38
3477,90.22666901805451,1.3076572253594444e-38
11342,90.20820152138032,1.330433624036003e-38
1285,90.19191725641979,1.3508465599529235e-38
3246,90.18211111507881,1.3632898251445637e-38
2120,90.17321985618855,1.3746712999028094e-38
16777,90.16013479109641,1.391594336564428e-38
24,90.15211224534703,1.402072908187444e-38
977,90.14649441688229,1.4094575535974323e-38
6406,90.13461138907711,1.425206312226946e-38
18232,90.13055699014984,1.4306198645005185e-38
17211,90.13055699014984,1.4306198645005185e-38
3632,90.12478935229275,1.4383564626276526e-38
2441,90.11925514991063,1.44581929522297e-38
12324,90.11377219984129,1.453251227651844e-38
13218,90.11377219984129,1.453251227651844e-38
12750,90.11248547238304,1.4550008699027437e-38
15529,90.11047043016526,1.457745083021862e-38
15662,90.11047043016526,1.457745083021862e-38
16080,90.11047043016526,1.457745083021862e-38
4245,90.10230205432546,1.4689224572423865e-38
290,90.10179697560719,1.469616401611611e-38
193,90.10179697560719,1.469616401611611e-38
91,90.10179697560719,1.469616401611611e-38
6861,90.096806345656,1.4764908546583196e-38
3639,90.0877307283339,1.4890748437705184e-38
7334,90.08339568857762,1.4951235081662646e-38
11125,90.07730956739574,1.5036569658614136e-38
3015,90.06811873794793,1.5166360618736024e-38
4054,90.06811873794793,1.5166360618736024e-38
3521,90.06456514287807,1.5216843767884785e-38
8930,90.06199548255026,1.5253453663118788e-38
24260,90.04986285673188,1.5427501085663484e-38
23546,90.04986285673188,1.5427501085663484e-38
14428,90.0408845566412,1.5557576746146503e-38
13586,90.03695631757661,1.5614832837429526e-38
6799,90.019576587058,1.5870692400508935e-38
27901,90.01251930910394,1.5975781593210539e-38
26993,90.01251930910394,1.5975781593210539e-38
2944,90.01078103651767,1.600177274115277e-38
9119,90.00979178538542,1.6016583196468215e-38
9841,90.00979178538542,1.6016583196468215e-38
8800,89.9959926918953,1.6224610727924127e-38
2054,89.9942292164069,1.6251390043647343e-38
7308,89.99230255673895,1.6280697964340864e-38
20009,89.99162187078997,1.6291065048535478e-38
19699,89.99162187078997,1.6291065048535478e-38
4638,89.97151990322136,1.6600221617795127e-38
3624,89.97151990322136,1.6600221617795127e-38
9269,89.97129553133297,1.6603705254900652e-38
10034,89.97129553133297,1.6603705254900652e-38
21513,89.96056304872447,1.6771196950901944e-38
20993,89.96056304872447,1.6771196950901944e-38
8850,89.95616483029971,1.684032327038803e-38
1812,89.94849809911283,1.6961502872867986e-38
7636,89.94529941476563,1.7012318600080569e-38
7528,89.94131192792744,1.7075878997691842e-38
8988,89.93918630309425,1.710985843543329e-38
6493,89.93848490640207,1.712108554030045e-38
13339,89.92800277302055,1.7289751872112294e-38
6499,89.92743074556147,1.7299003975788798e-38
11783,89.9225567891242,1.737803770359929e-38
2393,89.89753550356176,1.7789496096998976e-38
28003,89.88692511136443,1.796690748249762e-38
16389,89.88291523974216,1.8034414742554705e-38
2198,89.882488009517,1.8041622224316537e-38
11335,89.86007785837278,1.8423756462787708e-38
7771,89.86005266452118,1.842419059070108e-38
7264,89.86005266452118,1.842419059070108e-38
25763,89.85837696214524,1.8453088456991088e-38
24902,89.85837696214524,1.8453088456991088e-38
5395,89.85177465746096,1.856738881790961e-38
5702,89.85177465746096,1.856738881790961e-38
5997,89.83358419264681,1.8885984247464924e-38
8319,89.82893885097205,1.8968217966690886e-38
16824,89.82669991183663,1.9007980454497418e-38
9715,89.8250983769701,1.9036474112787983e-38
9005,89.8250983769701,1.9036474112787983e-38
13108,89.82279787826035,1.9077478181785114e-38
12421,89.81857068837853,1.915305414658636e-38
1746,89.81329194557479,1.9247851177309324e-38
